vi vj e
309 90 1
309 94 1
309 171 1
309 200 1
309 230 1
309 264 1
309 282 1
309 321 1
310 208 1
310 304 1
311 34 1
311 74 1
311 83 1
311 189 1
311 278 1
311 329 1
311 336 1
312 59 1
312 135 1
312 150 1
312 179 1
312 202 1
312 212 1
312 278 1
313 18 1
313 20 1
313 37 1
313 44 1
313 115 1
313 121 1
313 165 1
313 183 1
313 204 1
313 254 1
314 76 1
314 78 1
314 149 1
314 207 1
314 280 1
315 13 1
315 21 1
315 23 1
315 146 1
315 147 1
315 249 1
315 335 1
316 33 1
316 107 1
316 110 1
316 132 1
316 136 1
316 160 1
316 229 1
316 277 1
316 278 1
316 305 1
316 319 1
316 321 1
317 6 1
317 183 1
317 233 1
317 303 1
318 28 1
318 114 1
318 145 1
318 198 1
318 206 1
318 231 1
318 296 1
318 298 1
318 311 1
319 4 1
319 6 1
319 34 1
319 36 1
319 108 1
319 139 1
319 211 1
319 219 1
319 224 1
319 255 1
320 31 1
320 67 1
320 93 1
320 160 1
321 111 1
321 171 1
321 205 1
321 236 1
321 240 1
321 272 1
321 328 1
321 330 1
322 5 1
322 18 1
322 85 1
322 122 1
322 136 1
322 138 1
322 251 1
322 271 1
322 336 1
323 57 1
323 68 1
323 69 1
323 152 1
323 250 1
323 305 1
323 316 1
323 324 1
324 3 1
324 18 1
324 30 1
324 144 1
324 207 1
324 218 1
324 254 1
325 34 1
325 58 1
325 80 1
325 143 1
325 156 1
325 164 1
325 212 1
325 282 1
325 334 1
326 24 1
326 34 1
326 90 1
326 282 1
327 17 1
327 49 1
327 118 1
327 192 1
327 255 1
327 257 1
328 2 1
328 85 1
328 159 1
328 214 1
328 231 1
328 237 1
328 292 1
329 24 1
329 110 1
329 152 1
329 157 1
329 190 1
329 208 1
329 237 1
329 247 1
329 255 1
329 266 1
329 291 1
329 293 1
330 69 1
330 121 1
330 146 1
330 151 1
330 185 1
330 198 1
330 266 1
330 316 1
331 17 1
331 34 1
331 72 1
331 80 1
331 91 1
331 183 1
331 219 1
331 230 1
331 280 1
332 7 1
332 21 1
332 41 1
332 69 1
332 163 1
332 185 1
332 197 1
332 315 1
333 45 1
333 83 1
333 119 1
333 134 1
333 162 1
333 188 1
333 190 1
333 238 1
333 280 1
333 294 1
333 305 1
334 67 1
334 110 1
334 139 1
334 160 1
334 169 1
334 253 1
334 283 1
335 14 1
335 22 1
335 28 1
335 29 1
335 48 1
335 50 1
335 97 1
335 100 1
335 107 1
335 182 1
335 188 1
335 201 1
335 249 1
335 303 1
336 27 1
336 29 1
336 220 1
336 227 1
336 329 1
337 40 1
337 142 1
337 167 1
337 173 1
337 180 1
337 227 1
337 228 1
337 248 1
338 1 1
338 59 1
338 98 1
338 132 1
338 183 1
339 8 1
339 37 1
339 121 1
339 214 1
339 272 1
339 284 1
339 312 1
339 323 1
