vi vj e
395 97 1
395 138 1
395 149 1
395 341 1
395 348 1
395 379 1
395 392 1
396 54 1
396 101 1
396 102 1
396 397 1
396 449 1
397 72 1
397 282 1
397 328 1
397 384 1
397 408 1
398 106 1
398 118 1
399 45 1
399 259 1
399 411 1
399 428 1
400 112 1
400 209 1
400 245 1
400 295 1
400 365 1
400 435 1
400 438 1
400 445 1
400 464 1
401 289 1
401 297 1
401 429 1
401 438 1
402 174 1
402 192 1
402 215 1
402 254 1
402 367 1
402 392 1
403 97 1
403 106 1
403 131 1
403 138 1
403 289 1
403 327 1
403 331 1
404 120 1
404 350 1
404 392 1
405 5 1
405 45 1
405 185 1
405 212 1
405 333 1
405 345 1
406 94 1
406 126 1
407 348 1
407 360 1
407 367 1
407 400 1
407 428 1
408 151 1
408 209 1
408 280 1
408 403 1
409 67 1
409 89 1
409 93 1
409 101 1
409 131 1
409 156 1
409 170 1
409 178 1
409 208 1
409 216 1
409 244 1
409 373 1
409 422 1
410 72 1
410 184 1
410 218 1
410 265 1
410 334 1
410 335 1
410 342 1
411 21 1
411 74 1
411 96 1
411 136 1
411 144 1
411 146 1
411 237 1
411 251 1
411 285 1
411 298 1
411 340 1
412 13 1
412 49 1
412 51 1
412 69 1
412 192 1
412 245 1
412 255 1
412 294 1
412 301 1
412 352 1
412 354 1
412 399 1
413 142 1
413 277 1
413 290 1
413 314 1
413 469 1
414 47 1
414 84 1
414 91 1
414 128 1
414 154 1
414 193 1
414 232 1
414 247 1
414 345 1
414 450 1
415 35 1
415 54 1
415 122 1
415 352 1
415 457 1
416 93 1
416 156 1
416 229 1
416 342 1
416 352 1
416 383 1
416 441 1
417 143 1
417 262 1
417 356 1
418 231 1
418 334 1
418 335 1
419 13 1
419 137 1
419 161 1
419 169 1
419 181 1
419 237 1
419 363 1
420 76 1
420 82 1
420 91 1
420 137 1
420 290 1
420 326 1
421 252 1
421 295 1
421 301 1
421 326 1
421 464 1
422 91 1
422 336 1
422 344 1
423 1 1
423 181 1
423 263 1
423 278 1
423 448 1
423 457 1
424 223 1
424 328 1
424 391 1
425 18 1
425 91 1
425 107 1
425 194 1
425 272 1
425 278 1
425 311 1
426 1 1
426 84 1
426 137 1
426 382 1
427 28 1
427 30 1
427 151 1
427 204 1
427 467 1
428 47 1
428 95 1
428 211 1
428 227 1
428 316 1
428 439 1
429 132 1
429 267 1
429 384 1
429 397 1
430 6 1
430 108 1
430 113 1
430 282 1
430 295 1
430 350 1
430 376 1
431 169 1
431 186 1
432 115 1
432 144 1
432 161 1
432 177 1
432 189 1
432 273 1
432 361 1
433 11 1
433 33 1
433 259 1
434 19 1
434 26 1
434 125 1
434 145 1
434 155 1
434 330 1
434 340 1
435 88 1
435 242 1
435 254 1
435 298 1
435 378 1
435 405 1
435 412 1
436 305 1
436 310 1
436 311 1
436 378 1
436 381 1
437 75 1
437 86 1
437 152 1
437 199 1
437 400 1
438 35 1
438 87 1
438 164 1
438 284 1
438 464 1
439 30 1
439 106 1
439 115 1
439 205 1
439 411 1
440 48 1
440 135 1
440 178 1
440 185 1
440 283 1
440 325 1
441 163 1
441 355 1
442 58 1
442 227 1
442 260 1
442 307 1
442 375 1
442 419 1
443 195 1
443 248 1
443 301 1
443 355 1
444 48 1
444 108 1
444 124 1
444 310 1
444 463 1
445 54 1
445 83 1
445 159 1
445 214 1
445 262 1
445 358 1
445 414 1
446 25 1
446 114 1
446 241 1
446 258 1
446 276 1
447 4 1
447 17 1
447 23 1
447 92 1
447 133 1
447 251 1
447 324 1
448 100 1
448 206 1
448 242 1
448 285 1
448 331 1
448 432 1
449 98 1
449 127 1
449 186 1
449 199 1
449 210 1
449 213 1
449 239 1
449 279 1
449 340 1
449 409 1
450 25 1
450 120 1
450 310 1
450 333 1
450 354 1
450 376 1
450 407 1
451 258 1
451 297 1
451 332 1
451 411 1
451 416 1
451 440 1
452 61 1
452 218 1
452 231 1
452 297 1
452 370 1
452 461 1
453 283 1
453 365 1
453 377 1
454 118 1
455 137 1
455 166 1
455 213 1
455 341 1
455 414 1
455 450 1
456 193 1
456 241 1
456 249 1
456 299 1
456 357 1
456 420 1
456 444 1
457 147 1
457 175 1
457 230 1
457 398 1
458 148 1
458 168 1
458 212 1
458 280 1
459 83 1
459 158 1
459 193 1
459 212 1
459 240 1
459 408 1
459 410 1
460 278 1
460 302 1
460 468 1
460 470 1
461 36 1
461 59 1
461 259 1
461 336 1
461 378 1
461 379 1
461 388 1
461 404 1
462 2 1
462 72 1
462 100 1
462 144 1
462 145 1
462 161 1
462 303 1
462 332 1
462 349 1
463 1 1
463 26 1
463 72 1
463 87 1
463 107 1
463 199 1
463 204 1
463 233 1
463 449 1
463 470 1
464 7 1
464 29 1
464 132 1
464 165 1
464 195 1
464 233 1
464 385 1
465 80 1
465 111 1
465 121 1
465 191 1
465 269 1
465 372 1
465 456 1
466 95 1
466 211 1
466 267 1
466 282 1
466 318 1
466 385 1
466 439 1
466 456 1
466 463 1
467 97 1
467 173 1
467 186 1
467 379 1
468 39 1
468 141 1
468 187 1
468 261 1
468 290 1
468 337 1
469 25 1
469 58 1
469 91 1
469 160 1
469 180 1
469 183 1
469 185 1
469 266 1
469 321 1
470 40 1
470 69 1
470 235 1
470 241 1
470 249 1
470 401 1
470 466 1
471 109 1
471 172 1
471 355 1
471 362 1
471 449 1
472 42 1
472 261 1
472 395 1
