vi vj e
495 99 1
495 197 1
495 223 1
495 375 1
495 461 1
495 515 1
496 25 1
496 139 1
496 342 1
496 432 1
496 465 1
496 471 1
497 15 1
497 117 1
497 219 1
497 224 1
497 347 1
497 424 1
497 495 1
497 499 1
497 513 1
497 531 1
498 78 1
498 422 1
499 65 1
499 90 1
499 427 1
500 6 1
500 490 1
501 43 1
501 258 1
501 291 1
501 388 1
501 443 1
501 526 1
502 113 1
502 116 1
502 343 1
503 82 1
503 176 1
503 207 1
503 387 1
503 450 1
504 69 1
504 368 1
504 501 1
505 70 1
505 189 1
505 260 1
505 398 1
506 51 1
506 105 1
506 199 1
506 256 1
506 375 1
507 80 1
507 269 1
507 471 1
507 511 1
508 34 1
508 47 1
508 110 1
508 320 1
508 326 1
508 441 1
508 501 1
509 94 1
509 112 1
509 285 1
509 311 1
509 432 1
510 53 1
510 198 1
510 295 1
510 397 1
511 12 1
511 19 1
511 45 1
511 387 1
511 425 1
511 499 1
512 79 1
512 159 1
512 325 1
512 483 1
513 44 1
513 54 1
513 237 1
513 532 1
514 152 1
514 272 1
514 320 1
514 350 1
514 382 1
515 44 1
515 55 1
515 65 1
515 181 1
515 436 1
515 528 1
516 120 1
516 136 1
516 368 1
516 522 1
516 528 1
517 82 1
517 240 1
517 416 1
518 135 1
518 138 1
518 186 1
518 278 1
518 396 1
518 471 1
518 515 1
519 23 1
519 117 1
520 92 1
520 222 1
520 430 1
520 528 1
521 50 1
521 194 1
522 176 1
522 186 1
522 257 1
522 368 1
523 101 1
523 153 1
523 414 1
523 507 1
524 7 1
524 160 1
524 337 1
524 412 1
524 458 1
524 497 1
525 223 1
525 477 1
525 527 1
526 2 1
526 17 1
526 27 1
526 101 1
526 259 1
526 518 1
527 108 1
527 158 1
527 320 1
527 503 1
528 94 1
528 106 1
528 169 1
528 182 1
528 278 1
528 316 1
528 319 1
528 322 1
528 437 1
529 124 1
529 225 1
529 386 1
529 394 1
529 416 1
530 27 1
530 250 1
530 366 1
530 372 1
530 397 1
530 437 1
530 485 1
530 505 1
531 259 1
531 305 1
531 442 1
532 35 1
532 52 1
532 126 1
532 248 1
532 268 1
532 347 1
532 363 1
532 441 1
532 482 1
533 81 1
533 327 1
