vi vj e
352 131 1
352 235 1
352 267 1
352 321 1
353 62 1
353 91 1
353 168 1
353 175 1
353 215 1
353 228 1
353 359 1
353 380 1
354 17 1
354 54 1
354 76 1
354 88 1
354 172 1
354 192 1
354 365 1
354 423 1
355 212 1
355 265 1
355 292 1
355 318 1
355 383 1
355 390 1
356 62 1
356 99 1
356 310 1
356 357 1
356 369 1
356 412 1
356 427 1
357 4 1
357 8 1
357 46 1
357 53 1
357 66 1
357 265 1
358 128 1
358 151 1
358 192 1
358 235 1
358 285 1
358 297 1
358 334 1
358 350 1
358 417 1
359 0 1
359 125 1
359 198 1
359 253 1
359 255 1
359 305 1
359 383 1
359 388 1
359 402 1
359 428 1
359 469 1
360 100 1
360 168 1
360 219 1
360 262 1
360 373 1
361 11 1
361 43 1
361 110 1
361 140 1
361 184 1
361 234 1
361 314 1
361 333 1
361 360 1
361 365 1
361 413 1
361 452 1
362 18 1
362 48 1
362 62 1
362 248 1
362 390 1
362 431 1
362 460 1
363 19 1
363 45 1
363 115 1
363 120 1
363 166 1
363 173 1
363 177 1
363 190 1
363 191 1
363 323 1
363 362 1
364 35 1
364 54 1
364 191 1
364 227 1
365 67 1
365 119 1
365 139 1
365 213 1
365 245 1
365 261 1
365 291 1
365 305 1
365 322 1
365 352 1
365 371 1
365 389 1
365 452 1
365 454 1
366 53 1
366 162 1
366 175 1
366 206 1
366 223 1
366 268 1
366 297 1
366 374 1
366 390 1
366 412 1
367 52 1
367 129 1
367 185 1
367 407 1
368 40 1
368 142 1
368 145 1
368 194 1
368 205 1
368 233 1
368 430 1
369 21 1
369 91 1
369 277 1
370 26 1
370 115 1
370 156 1
370 221 1
370 239 1
371 102 1
371 111 1
371 200 1
371 213 1
371 246 1
371 308 1
371 347 1
371 359 1
371 395 1
371 433 1
372 36 1
372 124 1
372 336 1
372 430 1
373 46 1
373 225 1
373 254 1
373 280 1
373 301 1
373 351 1
373 361 1
373 365 1
374 95 1
374 186 1
374 300 1
374 399 1
374 421 1
375 104 1
375 161 1
375 181 1
375 298 1
375 427 1
376 13 1
376 34 1
376 202 1
376 368 1
377 6 1
377 60 1
377 96 1
377 222 1
377 249 1
377 287 1
378 106 1
378 138 1
378 334 1
378 341 1
379 21 1
379 185 1
379 191 1
379 317 1
380 30 1
380 102 1
380 191 1
380 254 1
380 285 1
380 470 1
381 26 1
381 90 1
381 140 1
381 225 1
381 295 1
381 312 1
381 378 1
382 13 1
382 40 1
382 132 1
382 279 1
382 315 1
382 317 1
383 9 1
383 83 1
383 142 1
383 167 1
383 281 1
383 445 1
383 459 1
383 464 1
384 111 1
384 171 1
384 278 1
384 361 1
384 411 1
384 469 1
385 36 1
385 87 1
385 188 1
385 194 1
385 224 1
385 233 1
385 336 1
385 343 1
385 371 1
385 381 1
386 19 1
386 21 1
386 136 1
386 252 1
386 314 1
387 67 1
387 96 1
387 258 1
387 461 1
388 14 1
388 20 1
388 81 1
388 88 1
388 116 1
388 167 1
388 348 1
388 391 1
389 28 1
389 98 1
389 172 1
389 278 1
389 363 1
390 26 1
390 50 1
390 68 1
390 93 1
390 155 1
390 161 1
390 347 1
391 105 1
391 109 1
391 216 1
391 259 1
391 264 1
391 336 1
391 352 1
391 356 1
391 358 1
391 427 1
392 53 1
392 134 1
392 189 1
392 282 1
392 420 1
393 104 1
393 126 1
393 153 1
393 214 1
393 224 1
393 257 1
393 280 1
394 188 1
394 195 1
394 219 1
394 470 1
395 12 1
395 295 1
395 366 1
395 426 1
396 78 1
396 85 1
396 95 1
396 134 1
396 137 1
396 157 1
396 177 1
396 210 1
396 266 1
396 301 1
396 329 1
397 45 1
397 73 1
397 454 1
398 20 1
398 74 1
398 183 1
398 256 1
398 328 1
398 334 1
398 384 1
398 426 1
399 12 1
399 39 1
399 55 1
399 67 1
399 260 1
399 263 1
399 324 1
399 341 1
399 446 1
400 215 1
400 232 1
400 254 1
400 420 1
401 358 1
402 192 1
402 270 1
402 278 1
402 433 1
403 81 1
403 133 1
403 278 1
403 321 1
403 427 1
404 42 1
404 59 1
404 242 1
404 318 1
404 362 1
404 398 1
404 432 1
404 448 1
405 18 1
405 23 1
405 227 1
405 294 1
405 442 1
406 51 1
406 163 1
406 220 1
406 291 1
406 324 1
407 52 1
407 55 1
407 92 1
407 224 1
407 242 1
407 270 1
407 325 1
407 459 1
408 7 1
408 40 1
408 83 1
408 107 1
408 191 1
408 200 1
408 279 1
408 292 1
409 141 1
409 175 1
409 206 1
409 323 1
409 407 1
409 425 1
410 13 1
410 87 1
410 127 1
410 267 1
410 451 1
411 55 1
411 151 1
411 319 1
411 352 1
411 429 1
412 100 1
412 189 1
412 218 1
412 247 1
412 305 1
413 39 1
413 49 1
413 113 1
413 136 1
413 387 1
414 408 1
415 22 1
415 80 1
415 87 1
415 97 1
415 171 1
415 184 1
415 303 1
415 331 1
415 361 1
415 429 1
416 13 1
416 89 1
416 108 1
416 213 1
416 230 1
416 447 1
417 75 1
417 79 1
417 216 1
417 274 1
417 297 1
417 309 1
417 348 1
417 373 1
418 18 1
418 22 1
418 102 1
418 243 1
418 270 1
418 356 1
418 373 1
419 17 1
419 41 1
419 331 1
419 337 1
420 76 1
420 127 1
420 250 1
420 299 1
420 302 1
420 447 1
420 470 1
421 10 1
421 281 1
421 348 1
422 94 1
422 139 1
422 277 1
422 302 1
422 369 1
422 404 1
423 53 1
423 55 1
423 139 1
423 196 1
423 252 1
423 322 1
423 375 1
424 56 1
424 197 1
424 254 1
424 264 1
424 274 1
424 300 1
425 45 1
425 93 1
425 105 1
425 164 1
425 246 1
425 317 1
425 357 1
425 386 1
425 431 1
426 76 1
426 133 1
426 150 1
426 245 1
426 341 1
426 455 1
427 1 1
427 34 1
427 40 1
427 157 1
427 205 1
427 259 1
427 425 1
427 440 1
427 462 1
427 465 1
428 161 1
428 187 1
428 237 1
428 252 1
428 299 1
428 336 1
428 354 1
428 409 1
428 436 1
428 455 1
429 1 1
429 134 1
429 240 1
429 289 1
429 333 1
429 470 1
430 79 1
430 147 1
430 166 1
430 259 1
430 336 1
430 343 1
430 437 1
430 448 1
431 7 1
431 89 1
431 100 1
431 158 1
431 272 1
431 278 1
431 283 1
431 299 1
432 0 1
432 117 1
432 170 1
432 311 1
432 420 1
433 31 1
433 60 1
433 130 1
433 170 1
433 185 1
433 205 1
433 213 1
433 251 1
433 365 1
434 25 1
434 46 1
434 127 1
434 129 1
434 136 1
434 181 1
434 230 1
434 345 1
434 347 1
435 7 1
435 74 1
435 202 1
435 251 1
435 314 1
435 335 1
435 351 1
435 362 1
435 418 1
435 449 1
436 50 1
436 65 1
436 302 1
436 444 1
436 451 1
437 4 1
437 53 1
437 93 1
437 99 1
437 275 1
437 286 1
437 348 1
437 389 1
437 402 1
438 51 1
438 156 1
438 245 1
439 36 1
439 220 1
440 80 1
440 135 1
440 241 1
440 253 1
440 385 1
440 424 1
441 11 1
441 206 1
441 266 1
441 333 1
441 404 1
441 405 1
441 432 1
442 43 1
442 185 1
442 216 1
442 335 1
442 343 1
442 386 1
442 403 1
443 58 1
443 117 1
443 143 1
443 295 1
443 301 1
443 307 1
443 422 1
443 425 1
444 66 1
444 80 1
445 122 1
445 131 1
445 196 1
445 230 1
445 345 1
445 403 1
446 27 1
446 36 1
446 146 1
446 158 1
446 170 1
446 220 1
446 350 1
447 38 1
447 192 1
447 212 1
447 230 1
447 350 1
447 364 1
448 12 1
448 40 1
448 83 1
448 104 1
448 276 1
448 354 1
448 460 1
449 5 1
449 70 1
449 225 1
450 156 1
450 216 1
450 297 1
450 307 1
450 393 1
451 1 1
451 99 1
451 142 1
451 213 1
451 260 1
451 313 1
451 317 1
451 329 1
451 339 1
451 354 1
451 396 1
452 12 1
452 184 1
452 221 1
452 264 1
452 279 1
452 398 1
452 427 1
453 5 1
453 131 1
453 266 1
453 365 1
454 205 1
454 226 1
454 325 1
454 350 1
454 383 1
454 388 1
454 448 1
455 38 1
455 101 1
455 105 1
455 135 1
455 196 1
455 232 1
455 262 1
455 331 1
455 427 1
456 146 1
456 268 1
456 323 1
456 331 1
456 384 1
457 119 1
457 204 1
457 344 1
457 441 1
458 36 1
458 88 1
458 361 1
458 362 1
458 365 1
459 102 1
459 276 1
459 313 1
459 424 1
459 443 1
460 87 1
460 122 1
460 298 1
460 310 1
460 339 1
460 385 1
460 466 1
461 58 1
461 78 1
461 184 1
461 290 1
461 383 1
461 434 1
462 85 1
462 116 1
462 129 1
462 200 1
462 219 1
462 363 1
462 430 1
463 152 1
463 161 1
463 204 1
463 246 1
463 247 1
463 427 1
464 135 1
464 136 1
464 153 1
464 404 1
465 197 1
465 211 1
465 333 1
465 340 1
465 359 1
465 372 1
465 392 1
466 45 1
466 78 1
466 89 1
466 283 1
466 306 1
466 432 1
467 196 1
467 451 1
467 453 1
468 159 1
468 178 1
468 330 1
468 351 1
469 44 1
469 153 1
469 199 1
469 214 1
469 226 1
469 340 1
469 427 1
469 435 1
470 159 1
470 235 1
470 236 1
470 276 1
470 322 1
470 330 1
470 355 1
470 388 1
